\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2018-08-30 08:02:56,,,,,,,,
\\For 2017,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
1/1/2017,1,0.00,5.94,0,0,,,
1/1/2017,2,0.00,0,2.2,0,,,
1/1/2017,3,0.00,0,0,0,,,
1/1/2017,4,0.00,0,0,0,,,
1/1/2017,5,0.00,0,0,0,,,
1/1/2017,6,0.00,0.01,0,1.99,,,
1/1/2017,7,0.00,5.94,6.04,6.02,,,
1/1/2017,8,1.71,6.74,8.42,6.74,,,
1/1/2017,9,0.00,5.74,5.7,5.84,,,
1/1/2017,10,0.00,5.94,5.94,0,,,
1/1/2017,11,0.82,6.92,6.92,5.9,,,
1/1/2017,12,0.00,14.35,14.37,14.35,,,
1/1/2017,13,0.00,6.04,14.39,14.34,,,
1/1/2017,14,0.00,6.02,14.36,14.39,,,
1/1/2017,15,0.95,8.2,14.26,14.29,,,
1/1/2017,16,6.44,20.09,14.39,14.35,,,
1/1/2017,17,1.31,59.47,64.04,62.47,,,
1/1/2017,18,12.30,26,30.09,47.15,,,
1/1/2017,19,19.65,26,26,26,,,
1/1/2017,20,6.26,30,30.09,26,,,
1/1/2017,21,12.97,26,26,26,,,
1/1/2017,22,12.98,26,26,26,,,
1/1/2017,23,12.98,26,26,14.39,,,
1/1/2017,24,40.95,26,26,21.14,,,
1/2/2017,1,17.58,24,26,20.61,,,
1/2/2017,2,22.08,14.38,14.38,14.35,,,
1/2/2017,3,6.44,13.04,14.21,9.09,,,
1/2/2017,4,0.00,6.04,6.02,5.94,,,
1/2/2017,5,0.00,9.09,5.94,5.7,,,
1/2/2017,6,-0.75,25,25,26,,,
1/2/2017,7,-0.25,25,25,26,,,
1/2/2017,8,-0.25,28.17,27.99,25,,,
1/2/2017,9,0.00,25.35,30,25,,,
1/2/2017,10,0.00,26,30.55,25,,,
1/2/2017,11,0.00,26,40.76,31.98,,,
1/2/2017,12,4.67,26,26,30,,,
1/2/2017,13,13.67,25.99,26,26,,,
1/2/2017,14,14.37,26,26,26,,,
1/2/2017,15,18.22,26,26,26,,,
1/2/2017,16,13.73,32.95,32.95,26,,,
1/2/2017,17,5.61,53.7,54.41,46.08,,,
1/2/2017,18,5.83,55.13,55,48.19,,,
1/2/2017,19,5.92,54,54,39.99,,,
1/2/2017,20,12.33,26,35,27.82,,,
1/2/2017,21,13.03,26,32.85,26,,,
1/2/2017,22,72.01,35.5,35,26,,,
1/2/2017,23,119.21,27,27,27.46,,,
1/2/2017,24,8.87,30.55,26,26,,,
1/3/2017,1,8.47,14.37,33.84,26,,,
1/3/2017,2,4.57,30,30,26,,,
1/3/2017,3,0.48,27.93,30,22.61,,,
1/3/2017,4,0.00,30,15,26,,,
1/3/2017,5,0.00,14.35,26,14.36,,,
1/3/2017,6,6.47,28,28,26,,,
1/3/2017,7,8.40,35,41.59,30,,,
1/3/2017,8,29.18,43.57,43.57,26,,,
1/3/2017,9,67.66,42,42,30.39,,,
1/3/2017,10,14.36,48.28,44.39,28,,,
1/3/2017,11,27.36,45.14,48.98,33.57,,,
1/3/2017,12,90.55,38.21,38.46,45,,,
1/3/2017,13,68.81,55,48.28,42,,,
1/3/2017,14,14.35,58.01,49.27,39.27,,,
1/3/2017,15,13.66,40,40,45.48,,,
1/3/2017,16,13.72,40,39.71,46.37,,,
1/3/2017,17,19.92,47.77,48.28,46.13,,,
1/3/2017,18,26.59,54,53.57,53.57,,,
1/3/2017,19,29.94,64,64,50,,,
1/3/2017,20,39.94,53.85,54,49.43,,,
1/3/2017,21,42.77,59.01,60,50,,,
1/3/2017,22,18.28,45.88,45.9,48.28,,,
1/3/2017,23,6.62,32,32,35.63,,,
1/3/2017,24,-0.50,14.34,14.35,14.36,,,
1/4/2017,1,-0.50,0,0,0,,,
1/4/2017,2,-0.50,0,0,0,,,
1/4/2017,3,-0.76,0,0,0,,,
1/4/2017,4,-3.00,0,0,0,,,
1/4/2017,5,-3.00,0,0,0,,,
1/4/2017,6,-0.25,0,5.13,0,,,
1/4/2017,7,0.00,14.4,14.39,14.4,,,
1/4/2017,8,0.00,26,26,14.36,,,
1/4/2017,9,0.00,14.35,14.39,14.37,,,
1/4/2017,10,0.00,0,14.36,14.35,,,
1/4/2017,11,0.00,0,14.32,14.37,,,
1/4/2017,12,0.00,0,0,5.7,,,
1/4/2017,13,0.00,0,5.13,4.75,,,
1/4/2017,14,0.00,0,5.7,5.7,,,
1/4/2017,15,3.02,14.34,14.24,5.7,,,
1/4/2017,16,8.07,14.36,14.39,14.34,,,
1/4/2017,17,9.50,26,27,35.76,,,
1/4/2017,18,13.60,27,27,28,,,
1/4/2017,19,40.99,14.39,27,34.97,,,
1/4/2017,20,58.08,18.5,26,35.76,,,
1/4/2017,21,13.74,27,26,35.76,,,
1/4/2017,22,18.84,26,26,14.39,,,
1/4/2017,23,58.87,15.07,27,35.76,,,
1/4/2017,24,22.14,14.35,14.38,14.37,,,
1/5/2017,1,11.96,14.34,14.33,5.72,,,
1/5/2017,2,2.38,0,0,0,,,
1/5/2017,3,0.00,0,0,0,,,
1/5/2017,4,0.00,0,0,0,,,
1/5/2017,5,0.00,4.64,0,0,,,
1/5/2017,6,3.59,31,31,30,,,
1/5/2017,7,1.82,41.16,41.44,41.44,,,
1/5/2017,8,9.97,36.08,36.34,36.09,,,
1/5/2017,9,30.66,30,31,31,,,
1/5/2017,10,35.68,30,30,30,,,
1/5/2017,11,32.90,30,28,35.13,,,
1/5/2017,12,36.33,29,29,36.11,,,
1/5/2017,13,32.47,30,29,36.1,,,
1/5/2017,14,36.74,30,30,38.93,,,
1/5/2017,15,14.37,32,30,38.38,,,
1/5/2017,16,15.91,32.89,36.1,39.44,,,
1/5/2017,17,18.54,41.47,42.95,45.02,,,
1/5/2017,18,42.56,51,50,48.55,,,
1/5/2017,19,38.22,39,41.5,40,,,
1/5/2017,20,41.04,43.35,40,42.51,,,
1/5/2017,21,37.21,41.34,41.88,41.34,,,
1/5/2017,22,39.14,38.9,42.49,38.93,,,
1/5/2017,23,18.40,36.08,36.09,38.93,,,
1/5/2017,24,17.05,14.36,14.39,44.87,,,
1/6/2017,1,33.97,45.55,45.55,41.88,,,
1/6/2017,2,29.82,43.87,45,41.88,,,
1/6/2017,3,25.65,38,36,40,,,
1/6/2017,4,14.38,29.03,29.03,33.27,,,
1/6/2017,5,14.38,32.07,30.5,30.3,,,
1/6/2017,6,10.78,39.52,35,33.29,,,
1/6/2017,7,31.30,50,60.13,41.01,,,
1/6/2017,8,37.11,41.01,60.13,49.21,,,
1/6/2017,9,38.29,41.01,41.01,43.3,,,
1/6/2017,10,40.12,44.76,52.52,40,,,
1/6/2017,11,14.82,37.74,40,51.87,,,
1/6/2017,12,9.66,51.01,54.59,33.57,,,
1/6/2017,13,13.66,32,40,37.48,,,
1/6/2017,14,13.50,36.08,36.08,39.83,,,
1/6/2017,15,35.94,39.54,39.52,37.31,,,
1/6/2017,16,35.18,37.53,37.59,37.29,,,
1/6/2017,17,39.01,39.73,39.75,39.72,,,
1/6/2017,18,38.76,40.3,40.42,40.42,,,
1/6/2017,19,38.59,40.41,54.28,39.59,,,
1/6/2017,20,36.40,40.3,40.3,40.33,,,
1/6/2017,21,37.57,40,40.3,40.33,,,
1/6/2017,22,38.31,40,40.38,39.99,,,
1/6/2017,23,38.79,40,41.12,47,,,
1/6/2017,24,37.50,40,40.4,39.8,,,
1/7/2017,1,41.20,45.86,45.86,43.1,,,
1/7/2017,2,32.44,40.47,40.49,40.58,,,
1/7/2017,3,14.39,35,36.86,40.48,,,
1/7/2017,4,27.84,39.18,37,39.18,,,
1/7/2017,5,23.74,39.19,39.19,42,,,
1/7/2017,6,34.72,36.89,38.44,39.18,,,
1/7/2017,7,31.24,38.43,43.77,39.82,,,
1/7/2017,8,24.19,35.18,36.18,39.18,,,
1/7/2017,9,21.87,36.7,36.18,39.18,,,
1/7/2017,10,31.71,55.12,55.12,39.18,,,
1/7/2017,11,21.17,54.79,55.14,39.18,,,
1/7/2017,12,15.79,35.18,38.45,39.18,,,
1/7/2017,13,12.79,48.56,50,32.18,,,
1/7/2017,14,9.87,36.18,40,39.18,,,
1/7/2017,15,14.36,36.18,36.18,39.18,,,
1/7/2017,16,10.64,34.18,34.18,38.89,,,
1/7/2017,17,20.01,36.75,35.87,39.18,,,
1/7/2017,18,34.22,51.52,42.32,39.18,,,
1/7/2017,19,35.38,39.18,39.18,39.18,,,
1/7/2017,20,28.32,38.14,38.14,38.79,,,
1/7/2017,21,13.66,32.22,32.22,38.38,,,
1/7/2017,22,11.92,34.03,33.96,37.89,,,
1/7/2017,23,5.60,29.19,29.2,36.75,,,
1/7/2017,24,10.04,20.77,20.9,36.75,,,
1/8/2017,1,0.42,30.78,30.78,38.44,,,
1/8/2017,2,10.83,24.41,31.78,37.13,,,
1/8/2017,3,0.00,11.21,11.2,36.78,,,
1/8/2017,4,0.00,14.36,14.35,11.16,,,
1/8/2017,5,0.00,11.18,11.19,11.18,,,
1/8/2017,6,0.00,11.21,11.2,11.2,,,
1/8/2017,7,0.40,11.22,13.66,11.19,,,
1/8/2017,8,4.18,13.66,14.16,14.36,,,
1/8/2017,9,11.59,28.78,28.78,30,,,
1/8/2017,10,5.53,29.78,29.78,14.37,,,
1/8/2017,11,0.48,32.18,32.18,36.75,,,
1/8/2017,12,6.57,27.5,28.5,34.01,,,
1/8/2017,13,13.64,32.75,35.93,39.78,,,
1/8/2017,14,35.69,39.78,39.78,39.78,,,
1/8/2017,15,34.07,39.78,39.78,39.78,,,
1/8/2017,16,37.29,39.78,39.78,39.78,,,
1/8/2017,17,45.10,52,52,48.52,,,
1/8/2017,18,56.86,56.98,52.01,65.63,,,
1/8/2017,19,54.15,76.57,65.63,76.57,,,
1/8/2017,20,48.45,52,52,57,,,
1/8/2017,21,39.95,40.05,40,40.57,,,
1/8/2017,22,40.06,39.49,39.79,40.47,,,
1/8/2017,23,34.80,39.47,38.64,40.27,,,
1/8/2017,24,38.50,38.44,38.44,39.48,,,
1/9/2017,1,3.58,52.63,52.63,36.78,,,
1/9/2017,2,3.99,49.32,49.32,49.13,,,
1/9/2017,3,0.00,36.75,36.11,40,,,
1/9/2017,4,0.00,31,35.53,32,,,
1/9/2017,5,0.00,30,30,30,,,
1/9/2017,6,0.00,34.01,36.75,36.75,,,
1/9/2017,7,36.57,73.5,78.77,75.55,,,
1/9/2017,8,39.15,125,119.02,100,,,
1/9/2017,9,48.26,85,81,74.72,,,
1/9/2017,10,33.17,37.01,37.03,37.01,,,
1/9/2017,11,14.35,30.01,29.01,36.78,,,
1/9/2017,12,10.37,29.78,29.78,36.78,,,
1/9/2017,13,20.20,29.75,29.75,14.36,,,
1/9/2017,14,22.29,29.78,29.78,29.78,,,
1/9/2017,15,40.47,40.26,40.47,39.49,,,
1/9/2017,16,40.29,40.57,40.47,39.48,,,
1/9/2017,17,72.84,75,67.31,40.51,,,
1/9/2017,18,39.22,183,95.17,48.76,,,
1/9/2017,19,39.31,100,105.98,45.86,,,
1/9/2017,20,34.16,76.01,72.06,72.06,,,
1/9/2017,21,33.94,39.34,52.92,44.84,,,
1/9/2017,22,24.48,38.13,39.42,39.47,,,
1/9/2017,23,9.18,14.4,31,38.13,,,
1/9/2017,24,1.49,6.06,14.34,14.39,,,
1/10/2017,1,0.97,14.38,10,14.36,,,
1/10/2017,2,0.00,14.36,28,5.96,,,
1/10/2017,3,0.00,4.78,14.35,14.37,,,
1/10/2017,4,0.00,0,0,14.26,,,
1/10/2017,5,0.00,0,0,0,,,
1/10/2017,6,0.00,14.35,14.34,14.35,,,
1/10/2017,7,0.00,33,33.29,34.93,,,
1/10/2017,8,8.92,50,51.09,60.13,,,
1/10/2017,9,9.51,14.37,54,35.53,,,
1/10/2017,10,0.40,14.35,14.36,14.37,,,
1/10/2017,11,14.35,14.38,26,5.96,,,
1/10/2017,12,19.01,27,27,14.36,,,
1/10/2017,13,14.39,26,27,21.18,,,
1/10/2017,14,9.50,14.4,27,14.38,,,
1/10/2017,15,4.89,26,14.36,21.24,,,
1/10/2017,16,6.19,25,14.4,6.06,,,
1/10/2017,17,11.53,14.39,26,14.39,,,
1/10/2017,18,12.34,26,27,26,,,
1/10/2017,19,12.26,26,26,26,,,
1/10/2017,20,102.31,26,27,26,,,
1/10/2017,21,154.43,27,28,31.5,,,
1/10/2017,22,140.00,26,26,6.06,,,
1/10/2017,23,34.02,25,25,5.96,,,
1/10/2017,24,0.48,3,14.34,0,,,
1/11/2017,1,0.81,0,0,0,,,
1/11/2017,2,0.00,0,0,0,,,
1/11/2017,3,0.00,0,0,0,,,
1/11/2017,4,0.00,0,0,0,,,
1/11/2017,5,0.00,0,0,0,,,
1/11/2017,6,0.00,0,0,0,,,
1/11/2017,7,1.40,5.96,14.35,0,,,
1/11/2017,8,6.06,26,36.59,55.13,,,
1/11/2017,9,12.98,27,28,26,,,
1/11/2017,10,7.42,27,27,26,,,
1/11/2017,11,2.79,28,28,35.76,,,
1/11/2017,12,12.38,14.4,26,35.5,,,
1/11/2017,13,6.24,14.38,14.38,14.35,,,
1/11/2017,14,15.74,16,14.39,14.36,,,
1/11/2017,15,56.50,14.39,20,14.36,,,
1/11/2017,16,14.37,26,20.26,26.76,,,
1/11/2017,17,4.89,26,26,20.26,,,
1/11/2017,18,6.39,26.76,26.76,38.11,,,
1/11/2017,19,6.97,15.97,26,38.11,,,
1/11/2017,20,8.82,14.4,14.4,27,,,
1/11/2017,21,0.82,5.96,6.79,14.38,,,
1/11/2017,22,9.18,6.04,14.35,14.38,,,
1/11/2017,23,5.62,0,0,0,,,
1/11/2017,24,0.00,0,0,0,,,
1/12/2017,1,0.00,0,0,0,,,
1/12/2017,2,0.00,0,0,0,,,
1/12/2017,3,0.00,0,0,0,,,
1/12/2017,4,0.00,0,0,0,,,
1/12/2017,5,0.00,0,0,0,,,
1/12/2017,6,-0.25,14.37,5.92,0,,,
1/12/2017,7,1.63,23,23,14.34,,,
1/12/2017,8,48.37,49.46,72.97,66.93,,,
1/12/2017,9,96.58,23,23,21.13,,,
1/12/2017,10,60.62,35.5,35.5,14.35,,,
1/12/2017,11,28.47,38.71,36.4,33.81,,,
1/12/2017,12,53.65,37.94,34.25,36.36,,,
1/12/2017,13,36.51,17,16.05,14.38,,,
1/12/2017,14,9.53,33.65,15.2,14.26,,,
1/12/2017,15,4.49,28.67,26.5,14.35,,,
1/12/2017,16,5.49,36.4,36.4,37.47,,,
1/12/2017,17,11.76,52.2,52.2,48.33,,,
1/12/2017,18,13.74,70,70,50,,,
1/12/2017,19,25.44,37.57,51,38.05,,,
1/12/2017,20,12.97,35.66,37.28,34.24,,,
1/12/2017,21,12.96,35.04,35.04,37.57,,,
1/12/2017,22,42.95,23,22.75,14.38,,,
1/12/2017,23,10.02,6.04,6.06,6.04,,,
1/12/2017,24,1.97,0,0,0,,,
1/13/2017,1,0.00,0,0,0,,,
1/13/2017,2,0.00,0,0,0,,,
1/13/2017,3,-0.27,0,0,0,,,
1/13/2017,4,0.00,0,0,0,,,
1/13/2017,5,-0.25,0,0,0,,,
1/13/2017,6,-0.25,4.78,5.72,0,,,
1/13/2017,7,15.28,23,23,37.49,,,
1/13/2017,8,32.15,37.49,37.52,37.49,,,
1/13/2017,9,30.19,23,23,34,,,
1/13/2017,10,9.38,37.23,23,38.68,,,
1/13/2017,11,14.35,34,35,39.4,,,
1/13/2017,12,13.64,31,32,38.97,,,
1/13/2017,13,8.98,30,37.23,38.78,,,
1/13/2017,14,13.65,29,29,36.45,,,
1/13/2017,15,8.98,37.06,27.9,39.4,,,
1/13/2017,16,23.82,37.9,37.9,39.4,,,
1/13/2017,17,32.53,40,38.94,39.4,,,
1/13/2017,18,40.00,41,40.27,39.41,,,
1/13/2017,19,37.22,39.81,40.02,39.4,,,
1/13/2017,20,33.80,34.7,32.85,34.7,,,
1/13/2017,21,32.85,34.7,37.12,26.98,,,
1/13/2017,22,40.39,42.06,43.07,43.28,,,
1/13/2017,23,25.94,41.07,38.97,37.27,,,
1/13/2017,24,15.39,37.27,37.26,35,,,
1/14/2017,1,12.96,36.94,40,40.38,,,
1/14/2017,2,14.36,36.94,34.13,35,,,
1/14/2017,3,14.35,34.13,30,29,,,
1/14/2017,4,14.35,27,26,26.13,,,
1/14/2017,5,14.36,25,25,25,,,
1/14/2017,6,8.46,38.55,34.13,30,,,
1/14/2017,7,26.47,50.2,50,31.09,,,
1/14/2017,8,36.67,49.17,41.59,40.98,,,
1/14/2017,9,40.52,40.29,40.86,38.87,,,
1/14/2017,10,40.74,45.84,40.93,38.88,,,
1/14/2017,11,36.71,40.86,38.89,38.83,,,
1/14/2017,12,32.60,74.7,55,38.92,,,
1/14/2017,13,32.17,70,73.77,70,,,
1/14/2017,14,39.63,57.13,55.13,56.12,,,
1/14/2017,15,38.46,44,41.6,40.2,,,
1/14/2017,16,38.61,41.5,42,38.84,,,
1/14/2017,17,24.61,55.59,55.59,49.5,,,
1/14/2017,18,32.89,85,80,61.12,,,
1/14/2017,19,37.12,80.24,79.18,59.89,,,
1/14/2017,20,33.70,40.27,40.3,40.3,,,
1/14/2017,21,41.32,38.99,39.99,40.38,,,
1/14/2017,22,22.51,38.82,38.82,38.86,,,
1/14/2017,23,11.88,40.87,40.2,33,,,
1/14/2017,24,3.56,38.29,38.29,37.08,,,
1/15/2017,1,1.61,14.4,14.4,14.4,,,
1/15/2017,2,0.83,24.7,24.7,25,,,
1/15/2017,3,22.30,25,25,14.39,,,
1/15/2017,4,34.91,14.37,14.97,14.38,,,
1/15/2017,5,32.26,25,25,25.5,,,
1/15/2017,6,13.16,27,27,31,,,
1/15/2017,7,20.29,32,32,33,,,
1/15/2017,8,26.33,27,27,30,,,
1/15/2017,9,27.79,30,31,28,,,
1/15/2017,10,16.35,38.54,38.53,35.5,,,
1/15/2017,11,6.41,33,32,38.67,,,
1/15/2017,12,16.28,31,37.6,40.22,,,
1/15/2017,13,28.81,39.85,39.51,40.22,,,
1/15/2017,14,14.37,40.86,40.91,40.22,,,
1/15/2017,15,14.37,38.58,38.58,40.91,,,
1/15/2017,16,24.57,30,31,40.2,,,
1/15/2017,17,33.97,38.83,39.6,40.49,,,
1/15/2017,18,39.59,40.42,40.42,43.78,,,
1/15/2017,19,39.98,31,30.5,41.01,,,
1/15/2017,20,34.97,38.67,38.5,40.48,,,
1/15/2017,21,33.91,39,38.82,40.19,,,
1/15/2017,22,24.96,37.08,38.53,38.67,,,
1/15/2017,23,20.49,38.11,37.55,37.04,,,
1/15/2017,24,7.35,26,26.5,31.5,,,
1/16/2017,1,11.97,26,26,25,,,
1/16/2017,2,28.49,25,25.56,14.38,,,
1/16/2017,3,40.38,25,25,14.39,,,
1/16/2017,4,16.28,25,25,14.36,,,
1/16/2017,5,34.92,25,25,14.37,,,
1/16/2017,6,26.03,38.67,38.57,38.57,,,
1/16/2017,7,28.07,38.86,38.86,38.57,,,
1/16/2017,8,69.02,50.13,50.13,50.13,,,
1/16/2017,9,45.68,38.83,38.83,38.85,,,
1/16/2017,10,40.02,43.16,38.67,36.03,,,
1/16/2017,11,27.87,38.67,38.57,38.58,,,
1/16/2017,12,40.42,32,37.08,40.22,,,
1/16/2017,13,50.91,32,32,40.22,,,
1/16/2017,14,82.60,27,27,14.38,,,
1/16/2017,15,40.98,37.08,33.96,26,,,
1/16/2017,16,37.35,34.12,34.12,37.08,,,
1/16/2017,17,37.50,40.16,38.67,40.24,,,
1/16/2017,18,38.00,39.71,38.92,37.08,,,
1/16/2017,19,36.29,37.08,36.51,38.67,,,
1/16/2017,20,46.29,31.21,31.88,35.42,,,
1/16/2017,21,35.83,38.67,38.67,40.24,,,
1/16/2017,22,35.07,38.58,38.57,38.57,,,
1/16/2017,23,29.51,33,33,38.67,,,
1/16/2017,24,21.80,32.84,32.84,14.37,,,
1/17/2017,1,27.62,14.38,14.4,14.4,,,
1/17/2017,2,22.71,14.38,14.37,14.39,,,
1/17/2017,3,11.16,14.37,14.36,14.34,,,
1/17/2017,4,0.00,0,0,0,,,
1/17/2017,5,0.00,0,0,0,,,
1/17/2017,6,0.00,24.75,24.75,14.35,,,
1/17/2017,7,0.50,49.13,55.13,27.75,,,
1/17/2017,8,9.69,37.11,37.96,25.75,,,
1/17/2017,9,48.11,24.75,25.75,27.75,,,
1/17/2017,10,95.84,24.75,25,24.75,,,
1/17/2017,11,81.63,26,26,14.4,,,
1/17/2017,12,78.47,25,25,33.65,,,
1/17/2017,13,20.59,25,22,38,,,
1/17/2017,14,14.35,14.38,14.36,20,,,
1/17/2017,15,17.59,14.37,14.35,37.45,,,
1/17/2017,16,27.80,26.3,29.22,38.54,,,
1/17/2017,17,25.73,37.11,34.5,40.22,,,
1/17/2017,18,36.95,25.73,26,39.93,,,
1/17/2017,19,30.25,33.95,24.9,27,,,
1/17/2017,20,30.35,27.08,28.77,26.28,,,
1/17/2017,21,60.97,26,27.34,38.18,,,
1/17/2017,22,45.57,30,30,26,,,
1/17/2017,23,26.89,35,26.21,34.21,,,
1/17/2017,24,10.50,11.64,11.68,14.4,,,
1/18/2017,1,21.47,27,27,25.25,,,
1/18/2017,2,5.56,0,0,25,,,
1/18/2017,3,13.57,14.36,14.37,14.34,,,
1/18/2017,4,16.73,14.4,16.54,14.39,,,
1/18/2017,5,16.40,14.4,14.38,14.35,,,
1/18/2017,6,17.65,24.75,24.75,35.38,,,
1/18/2017,7,26.98,38.17,38.37,38.17,,,
1/18/2017,8,28.65,37.5,38.05,38.08,,,
1/18/2017,9,35.06,25.25,25.25,28.27,,,
1/18/2017,10,27.47,32.59,32.59,30,,,
1/18/2017,11,35.10,36.61,36.88,37.9,,,
1/18/2017,12,36.84,36.61,36.64,33.36,,,
1/18/2017,13,14.37,44.69,42.35,40.38,,,
1/18/2017,14,25.50,45.28,47.14,36.09,,,
1/18/2017,15,36.30,38.94,45.13,40.19,,,
1/18/2017,16,44.42,50,51.52,35.21,,,
1/18/2017,17,36.30,63.31,65,45.18,,,
1/18/2017,18,29.18,72.29,68.17,55.08,,,
1/18/2017,19,16.46,67.96,56.34,55,,,
1/18/2017,20,16.24,36.61,36.61,36.64,,,
1/18/2017,21,18.63,35.21,38.17,38.08,,,
1/18/2017,22,14.33,21.75,21.76,24,,,
1/18/2017,23,8.48,25,25,22,,,
1/18/2017,24,5.85,14.36,14.4,14.4,,,
1/19/2017,1,12.47,20.67,24.75,25,,,
1/19/2017,2,0.00,14.36,14.36,14.4,,,
1/19/2017,3,0.00,14.34,3,25,,,
1/19/2017,4,2.01,10,12.1,25,,,
1/19/2017,5,11.09,12.13,12.11,37.87,,,
1/19/2017,6,14.05,25,37.91,40.71,,,
1/19/2017,7,24.04,37.9,37.88,39.77,,,
1/19/2017,8,31.26,37.83,37.89,37.9,,,
1/19/2017,9,38.16,37.9,37.9,39.77,,,
1/19/2017,10,40.31,37.91,37.9,37.91,,,
1/19/2017,11,48.48,38.19,38.18,37.91,,,
1/19/2017,12,61.78,46.54,40.73,36.61,,,
1/19/2017,13,48.34,47.14,47.14,32.56,,,
1/19/2017,14,37.41,37.9,39,39.77,,,
1/19/2017,15,25.49,26,26,36.61,,,
1/19/2017,16,13.69,30.12,29.32,32.56,,,
1/19/2017,17,25.70,30.75,30.75,32.56,,,
1/19/2017,18,118.44,34.33,34.33,28.69,,,
1/19/2017,19,45.42,36.87,36.87,33.88,,,
1/19/2017,20,68.75,49.11,45.53,36.64,,,
1/19/2017,21,32.28,33.71,32,33.78,,,
1/19/2017,22,44.59,35.22,32.91,32.91,,,
1/19/2017,23,28.40,36.11,32.56,32.56,,,
1/19/2017,24,15.70,14.36,14.36,14.35,,,
1/20/2017,1,29.60,14.34,14.34,14.32,,,
1/20/2017,2,37.02,14.35,14.35,14.35,,,
1/20/2017,3,56.69,25.21,14.39,14.39,,,
1/20/2017,4,22.20,25,23.08,14.39,,,
1/20/2017,5,14.37,23.21,22,15.13,,,
1/20/2017,6,2.50,36.35,41.28,39.13,,,
1/20/2017,7,7.78,28,28,40,,,
1/20/2017,8,10.94,33.7,33.7,33.7,,,
1/20/2017,9,13.65,30.33,33.7,39.14,,,
1/20/2017,10,14.37,25.2,25.27,24.5,,,
1/20/2017,11,27.72,34.43,34.43,34.43,,,
1/20/2017,12,35.79,34.44,34.53,34.44,,,
1/20/2017,13,37.28,34.44,34.44,33,,,
1/20/2017,14,36.27,35.9,34.53,27.46,,,
1/20/2017,15,34.70,27.17,28.12,24.5,,,
1/20/2017,16,14.36,27.12,27.12,24.5,,,
1/20/2017,17,14.18,30.56,31.7,32.27,,,
1/20/2017,18,29.06,34.53,34.53,39.7,,,
1/20/2017,19,29.19,39.74,42.25,30.56,,,
1/20/2017,20,27.17,29.49,26.2,29,,,
1/20/2017,21,43.51,24.6,24.6,22,,,
1/20/2017,22,63.70,24.5,24.6,14.39,,,
1/20/2017,23,23.25,27,26.67,31.55,,,
1/20/2017,24,20.33,28,28,35,,,
1/21/2017,1,24.72,16.2,15,32,,,
1/21/2017,2,33.89,19.99,19.99,14.36,,,
1/21/2017,3,22.97,14.4,14.4,14.38,,,
1/21/2017,4,14.39,14.36,14.35,14.36,,,
1/21/2017,5,1.24,1,0,14.33,,,
1/21/2017,6,0.69,14.13,14.13,14.34,,,
1/21/2017,7,13.76,23.34,14.38,14.36,,,
1/21/2017,8,7.88,25,25,14.4,,,
1/21/2017,9,22.10,30,14.4,24.88,,,
1/21/2017,10,14.38,25.92,25.92,20,,,
1/21/2017,11,9.44,26,27,24.5,,,
1/21/2017,12,14.36,25.5,28.88,25.75,,,
1/21/2017,13,18.46,25.5,28.88,27,,,
1/21/2017,14,14.37,25.2,25.2,26,,,
1/21/2017,15,42.75,24.5,24.5,24.5,,,
1/21/2017,16,14.38,24.5,24.75,24.75,,,
1/21/2017,17,8.91,24.75,24.75,24.95,,,
1/21/2017,18,7.14,25.75,25.75,26.5,,,
1/21/2017,19,11.20,25,25.5,26,,,
1/21/2017,20,2.77,23.42,23.42,23.42,,,
1/21/2017,21,0.00,11.77,14.34,15.8,,,
1/21/2017,22,0.00,8,8.5,10,,,
1/21/2017,23,3.38,6.76,14.36,9.3,,,
1/21/2017,24,0.00,4.98,5.72,5.96,,,
1/22/2017,1,0.00,5.96,5.96,0,,,
1/22/2017,2,0.00,0,3,0,,,
1/22/2017,3,0.00,0,0,0,,,
1/22/2017,4,0.00,0,0,0,,,
1/22/2017,5,5.61,0,0,0,,,
1/22/2017,6,1.78,0.02,0.02,0,,,
1/22/2017,7,2.45,0,0,0,,,
1/22/2017,8,3.12,5.92,5.96,6.04,,,
1/22/2017,9,8.76,0,5.96,0,,,
1/22/2017,10,14.36,6.06,6.76,6.04,,,
1/22/2017,11,39.87,14.36,14.39,14.35,,,
1/22/2017,12,14.39,24.5,24.5,22.77,,,
1/22/2017,13,14.37,24.5,24.5,25,,,
1/22/2017,14,14.36,18.5,15.13,14.4,,,
1/22/2017,15,16.19,14.38,15.13,14.39,,,
1/22/2017,16,13.74,24.5,24.5,24.06,,,
1/22/2017,17,12.29,36.09,36.09,36.09,,,
1/22/2017,18,13.79,25.5,25,28,,,
1/22/2017,19,20.56,0,24.6,24.5,,,
1/22/2017,20,18.39,22.47,0,22.47,,,
1/22/2017,21,8.83,24,18.99,0,,,
1/22/2017,22,7.08,14.4,15.13,14.37,,,
1/22/2017,23,4.00,14.38,14.37,10.29,,,
1/22/2017,24,0.00,0,3,0,,,
1/23/2017,1,0.00,0,0,0,,,
1/23/2017,2,0.00,0,0,0,,,
1/23/2017,3,0.00,0,0,0,,,
1/23/2017,4,0.00,0,0,0,,,
