Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
1/3/2017,14,11610,832,4623,145,11,40,17261
1/3/2017,15,11612,601,4814,84,8,52,17171
1/3/2017,16,11611,722,5009,110,2,59,17513
1/3/2017,17,11613,890,5243,167,0,60,17973
1/3/2017,18,11610,1046,5678,296,0,56,18686
1/3/2017,19,11610,1120,5628,302,0,48,18708
1/3/2017,20,11612,1125,5516,299,0,53,18605
1/3/2017,21,11602,1277,4697,438,0,58,18072
1/3/2017,22,11601,796,4447,656,0,53,17553
1/3/2017,23,11585,511,3661,929,0,48,16734
1/3/2017,24,11597,490,2700,1392,0,45,16224
1/4/2017,1,11597,501,2525,1336,0,44,16003
1/4/2017,2,11604,502,2524,1313,0,43,15986
1/4/2017,3,11604,502,2510,1116,0,44,15776
1/4/2017,4,11600,503,2512,997,0,41,15653
1/4/2017,5,11603,501,2505,1087,0,40,15736
1/4/2017,6,11601,502,2591,1588,0,34,16316
1/4/2017,7,11601,497,2659,2550,0,34,17341
1/4/2017,8,11598,501,3314,2591,0,40,18044
1/4/2017,9,11598,502,3468,2766,4,36,18374
1/4/2017,10,11594,503,3552,2905,40,34,18628
1/4/2017,11,11550,501,3409,3288,50,34,18832
1/4/2017,12,11583,489,3676,3165,62,34,19009
1/4/2017,13,11587,501,3731,3274,26,30,19149
1/4/2017,14,11430,504,3703,3481,39,38,19195
1/4/2017,15,11507,503,3795,3581,24,34,19444
1/4/2017,16,11594,503,3744,3737,14,36,19628
1/4/2017,17,11601,504,4174,3795,1,31,20106
1/4/2017,18,11596,504,5007,3876,0,28,21011
1/4/2017,19,11595,509,5077,3911,0,27,21119
1/4/2017,20,11595,509,4803,3849,0,26,20782
1/4/2017,21,11590,510,4643,3770,0,26,20539
1/4/2017,22,11583,540,4028,3781,0,26,19958
1/4/2017,23,11081,573,3880,3655,0,26,19215
1/4/2017,24,11079,511,3233,3540,0,18,18381
1/5/2017,1,11090,515,2873,3468,0,15,17961
1/5/2017,2,11093,518,2657,3158,0,14,17440
1/5/2017,3,11096,565,2726,2898,0,14,17299
1/5/2017,4,11095,566,2747,2727,0,13,17148
1/5/2017,5,11093,598,2706,2542,0,14,16953
1/5/2017,6,11088,659,3003,2487,0,16,17253
1/5/2017,7,11087,783,3281,2399,0,21,17571
1/5/2017,8,11089,880,4076,2621,0,26,18692
1/5/2017,9,11091,900,4796,2647,19,25,19478
1/5/2017,10,11095,1014,4847,2646,59,25,19686
1/5/2017,11,11092,923,4517,2865,51,27,19475
1/5/2017,12,11099,971,4437,3028,56,25,19616
1/5/2017,13,11101,985,4393,2769,78,26,19352
1/5/2017,14,11103,717,4628,2618,66,26,19158
1/5/2017,15,11105,707,4473,2592,46,26,18949
1/5/2017,16,11103,840,4674,2572,18,25,19232
1/5/2017,17,11103,1102,4649,2390,3,25,19272
1/5/2017,18,11101,1483,5693,2184,1,26,20488
1/5/2017,19,11101,1380,5874,2132,1,26,20514
1/5/2017,20,11100,1284,5962,2109,1,26,20482
1/5/2017,21,11098,1126,5283,2149,1,26,19683
1/5/2017,22,11097,1135,4737,2037,1,27,19034
1/5/2017,23,11096,1146,4148,1956,1,26,18373
1/5/2017,24,11101,970,3829,1816,1,17,17734
1/6/2017,1,11095,647,3473,1547,1,14,16777
1/6/2017,2,11105,616,3341,1452,1,13,16528
1/6/2017,3,11106,862,3397,1173,1,12,16551
1/6/2017,4,11109,1100,3277,1132,1,14,16633
1/6/2017,5,11113,1243,3260,1320,1,15,16952
1/6/2017,6,11108,1413,3048,1211,1,34,16815
1/6/2017,7,11106,1557,3952,1114,1,78,17808
1/6/2017,8,11105,1717,4866,1176,2,167,19033
1/6/2017,9,11109,1622,5233,1152,27,197,19340
1/6/2017,10,11113,1870,5155,1028,90,200,19456
1/6/2017,11,11118,1643,4953,1247,159,167,19287
1/6/2017,12,11121,1198,4393,1574,194,83,18563
1/6/2017,13,11121,1197,4448,1597,194,78,18635
1/6/2017,14,11118,1496,4199,1513,158,78,18562
1/6/2017,15,11124,1969,4392,1439,145,82,19151
1/6/2017,16,11119,2232,4757,1293,76,80,19557
1/6/2017,17,11119,2424,5038,1181,13,132,19907
1/6/2017,18,11109,2695,5809,1136,1,193,20943
1/6/2017,19,11115,2668,5896,1169,1,191,21040
1/6/2017,20,11112,2419,5624,1285,1,132,20573
1/6/2017,21,11112,2257,5179,1324,1,114,19987
1/6/2017,22,11110,2171,4504,1380,1,162,19328
1/6/2017,23,11110,2047,3700,1388,1,71,18317
1/6/2017,24,11115,1415,3400,1322,1,15,17268
1/7/2017,1,11116,1343,3168,1224,1,10,16862
1/7/2017,2,11125,1018,3053,1126,1,0,16323
1/7/2017,3,11125,751,2872,1149,1,0,15898
1/7/2017,4,11124,786,3182,1107,1,0,16200
1/7/2017,5,11124,991,3137,1049,1,0,16302
1/7/2017,6,11123,1159,3499,900,1,0,16682
1/7/2017,7,11123,1215,3807,827,1,0,16973
1/7/2017,8,11120,1168,4399,903,1,16,17607
1/7/2017,9,11116,1125,4801,999,21,9,18071
1/7/2017,10,11122,1235,4783,935,95,43,18213
1/7/2017,11,11124,1138,4559,1112,150,133,18216
1/7/2017,12,11131,1116,4575,1380,180,135,18517
1/7/2017,13,11123,792,4262,1795,132,70,18174
1/7/2017,14,11125,530,4338,2077,103,71,18244
1/7/2017,15,11129,548,4544,2238,97,78,18634
1/7/2017,16,11125,773,4446,2318,70,64,18796
1/7/2017,17,11123,990,4572,2430,8,64,19187
1/7/2017,18,11114,1438,5368,2422,0,150,20492
1/7/2017,19,11111,1494,5330,2478,0,154,20567
1/7/2017,20,11118,1164,5175,2652,0,108,20217
1/7/2017,21,11115,1128,4957,2816,0,72,20088
1/7/2017,22,11115,1014,4473,2788,0,58,19448
1/7/2017,23,11109,799,3643,2967,0,24,18542
1/7/2017,24,11097,777,3386,3086,0,1,18347
1/8/2017,1,11122,779,2695,2651,0,1,17248
1/8/2017,2,11126,461,2745,3053,0,1,17386
1/8/2017,3,11127,376,2617,2936,0,1,17057
1/8/2017,4,11127,374,2669,2537,0,2,16709
1/8/2017,5,11126,373,3017,2328,0,1,16845
1/8/2017,6,11126,372,3120,2286,0,1,16905
1/8/2017,7,11127,374,3440,2317,0,1,17259
1/8/2017,8,11126,353,3684,2493,2,1,17659
1/8/2017,9,11120,410,3930,2882,6,1,18349
1/8/2017,10,11121,455,4230,2776,23,1,18606
1/8/2017,11,11120,717,4070,2546,53,1,18507
1/8/2017,12,11120,1185,3885,2653,93,1,18937
1/8/2017,13,11116,1513,3912,2520,112,1,19174
1/8/2017,14,11119,1622,3977,2269,106,1,19094
1/8/2017,15,11117,1776,4332,2175,91,1,19492
1/8/2017,16,11080,2050,4679,1741,45,1,19596
1/8/2017,17,11109,2372,5084,1267,9,1,19842
1/8/2017,18,11113,3093,5390,1070,0,1,20667
1/8/2017,19,11107,3384,5417,923,0,1,20832
1/8/2017,20,11112,3111,5402,893,0,1,20519
1/8/2017,21,11112,2717,5385,946,0,1,20161
1/8/2017,22,11113,2430,5001,934,0,1,19479
1/8/2017,23,11111,1567,4761,1035,0,1,18475
1/8/2017,24,11109,975,4085,1313,0,1,17483
1/9/2017,1,11117,456,2950,1703,0,4,16230
1/9/2017,2,11118,390,2776,2135,0,12,16431
1/9/2017,3,11116,449,2664,2317,0,12,16558
1/9/2017,4,11117,585,2650,2535,0,12,16899
1/9/2017,5,11111,690,2730,2530,0,12,17073
1/9/2017,6,11113,898,2978,2336,0,16,17341
1/9/2017,7,11113,1217,3642,3161,0,32,19165
1/9/2017,8,11108,1506,4821,3337,1,41,20814
1/9/2017,9,11105,1861,5167,3418,3,44,21598
1/9/2017,10,11106,1487,4712,3422,11,49,20787
1/9/2017,11,11111,1391,4466,3412,17,57,20454
1/9/2017,12,11109,1313,4104,3440,35,60,20061
1/9/2017,13,11111,1092,4341,3246,61,48,19899
1/9/2017,14,11114,1120,4627,2698,68,46,19673
1/9/2017,15,11116,1485,4971,2254,32,42,19900
1/9/2017,16,11117,1826,4928,1897,10,28,19806
1/9/2017,17,11111,2667,5327,1620,1,27,20753
1/9/2017,18,11121,2542,5770,1647,0,27,21107
1/9/2017,19,11116,2159,5592,1915,0,25,20807
1/9/2017,20,11124,2003,5357,2152,0,31,20667
1/9/2017,21,11126,1968,4638,2277,0,28,20037
1/9/2017,22,11115,1280,4435,2442,0,26,19298
1/9/2017,23,11106,616,4026,2623,0,26,18397
1/9/2017,24,11088,493,3654,2396,0,20,17651
1/10/2017,1,11097,477,3073,2622,0,16,17285
1/10/2017,2,11098,431,2673,2657,0,15,16874
1/10/2017,3,11104,406,2649,2477,0,19,16655
1/10/2017,4,11129,408,2653,2342,0,16,16548
1/10/2017,5,11129,425,2783,2581,0,16,16934
1/10/2017,6,11134,436,3151,2310,0,17,17048
1/10/2017,7,11133,439,3382,2941,0,22,17917
1/10/2017,8,11131,443,4304,3382,0,27,19287
1/10/2017,9,11132,444,4319,3379,5,27,19306
1/10/2017,10,11128,444,4135,3491,14,28,19240
1/10/2017,11,11129,443,4347,3707,18,28,19672
1/10/2017,12,11124,443,4442,3704,21,21,19755
1/10/2017,13,11117,443,4386,3739,18,27,19730
1/10/2017,14,11115,440,4008,3784,12,28,19387
1/10/2017,15,11094,442,4015,3804,7,27,19389
1/10/2017,16,11092,450,4306,3726,2,27,19603
1/10/2017,17,11104,447,4716,3848,0,27,20142
1/10/2017,18,11116,449,5111,3906,0,27,20609
1/10/2017,19,11113,447,5165,3763,0,28,20516
1/10/2017,20,11113,451,5496,3420,0,30,20510
1/10/2017,21,11111,487,5397,2907,0,30,19932
1/10/2017,22,11108,561,4929,2890,0,33,19521
1/10/2017,23,11106,455,3751,3212,0,27,18551
1/10/2017,24,11114,438,3386,2849,0,15,17802
1/11/2017,1,11113,437,2995,2806,0,14,17365
1/11/2017,2,11110,437,2796,2712,0,14,17069
1/11/2017,3,11110,437,2698,2604,0,14,16863
1/11/2017,4,11111,437,2653,2379,0,14,16594
1/11/2017,5,11108,436,2889,2145,0,14,16592
1/11/2017,6,11111,435,3298,2462,0,17,17323
1/11/2017,7,11113,439,3761,2690,0,21,18024
1/11/2017,8,11116,421,4346,2787,0,26,18696
1/11/2017,9,11119,419,4444,2537,18,27,18564
1/11/2017,10,11131,417,4241,2625,63,27,18504
1/11/2017,11,11139,418,3820,2627,106,27,18137
1/11/2017,12,11140,417,3832,2744,94,27,18254
1/11/2017,13,11141,416,3595,2832,117,26,18127
1/11/2017,14,10967,441,4075,2673,121,26,18303
1/11/2017,15,10928,452,4191,2783,57,27,18438
1/11/2017,16,11025,452,4269,2952,24,27,18749
1/11/2017,17,11127,454,4621,2770,1,27,19000
1/11/2017,18,11129,448,4979,3189,0,28,19773
1/11/2017,19,11126,448,4966,3250,0,28,19818
1/11/2017,20,11131,450,4583,3503,0,32,19699
1/11/2017,21,11130,449,4249,3321,0,32,19181
1/11/2017,22,11133,450,3630,3452,0,27,18692
1/11/2017,23,11127,450,3352,2912,0,27,17868
1/11/2017,24,11126,412,3260,2156,0,19,16973
1/12/2017,1,11125,408,3108,2050,0,11,16702
1/12/2017,2,11118,408,2965,2270,0,10,16771
1/12/2017,3,11120,409,2935,1753,0,9,16226
1/12/2017,4,11118,410,2883,1675,0,9,16095
1/12/2017,5,11118,409,2894,1721,0,10,16152
1/12/2017,6,11125,408,3097,1410,0,17,16057
1/12/2017,7,11126,409,3671,1476,0,22,16704
1/12/2017,8,11125,412,4516,1443,0,26,17522
1/12/2017,9,11126,462,5241,860,5,27,17721
1/12/2017,10,11136,598,5223,493,11,27,17488
1/12/2017,11,11123,542,4946,423,16,27,17077
1/12/2017,12,11120,610,5161,222,22,27,17162
1/12/2017,13,11121,826,5103,301,20,26,17397
1/12/2017,14,11127,876,4368,444,17,27,16859
1/12/2017,15,11128,915,4064,727,23,27,16884
1/12/2017,16,11128,818,4303,824,13,25,17111
1/12/2017,17,11144,817,4660,985,2,23,17631
1/12/2017,18,11144,826,5271,1110,0,18,18369
1/12/2017,19,11136,825,5507,1260,0,17,18745
1/12/2017,20,11139,827,5183,1487,0,21,18657
1/12/2017,21,11135,825,4883,1753,0,25,18621
1/12/2017,22,11129,522,4457,1828,0,27,17963
1/12/2017,23,11129,414,3852,1953,0,26,17374
1/12/2017,24,11134,403,3418,1915,0,18,16888
1/13/2017,1,11167,404,3316,1857,0,11,16755
1/13/2017,2,11168,415,3319,1732,0,10,16644
1/13/2017,3,11178,430,3350,1221,0,10,16189
1/13/2017,4,11191,520,3240,1251,0,10,16212
1/13/2017,5,11196,699,3263,1234,0,12,16404
1/13/2017,6,11195,832,3400,1460,0,18,16905
1/13/2017,7,11197,896,3982,1637,0,22,17734
1/13/2017,8,11201,1127,4684,1579,0,27,18618
1/13/2017,9,11205,1157,4757,1435,35,25,18614
1/13/2017,10,11208,995,4253,1274,85,24,17839
1/13/2017,11,11205,1046,4343,1026,155,24,17799
1/13/2017,12,11207,1091,4269,829,155,24,17575
1/13/2017,13,11210,933,3933,687,179,24,16966
1/13/2017,14,11207,1019,4052,635,163,23,17099
1/13/2017,15,11202,1306,4155,530,117,23,17333
1/13/2017,16,11200,1494,4478,390,40,23,17625
1/13/2017,17,11196,1736,5088,305,8,23,18356
1/13/2017,18,11195,2030,6000,232,0,23,19480
1/13/2017,19,11207,2043,6146,229,0,23,19648
1/13/2017,20,11248,1808,6145,310,0,25,19536
1/13/2017,21,11247,1660,5816,320,0,24,19067
1/13/2017,22,10788,1643,5350,367,0,23,18171
1/13/2017,23,10506,1509,4797,398,0,23,17233
1/13/2017,24,10554,620,4468,393,0,10,16045
1/14/2017,1,10555,257,4398,445,0,0,15655
1/14/2017,2,10557,233,3943,471,0,0,15204
1/14/2017,3,10561,250,3861,548,0,0,15220
1/14/2017,4,10559,377,3853,584,0,0,15373
1/14/2017,5,10553,565,3953,540,0,0,15611
1/14/2017,6,10534,704,3612,449,0,0,15299
1/14/2017,7,10499,826,3926,475,0,0,15726
1/14/2017,8,10495,978,4797,452,0,0,16722
1/14/2017,9,10492,1348,5271,413,8,0,17532
1/14/2017,10,10490,1388,5363,390,23,0,17654
1/14/2017,11,10490,1326,5154,375,33,0,17378
1/14/2017,12,10494,753,4962,342,47,0,16598
1/14/2017,13,10483,691,4913,322,56,0,16465
1/14/2017,14,10497,1011,5088,284,37,0,16917
1/14/2017,15,10488,1217,4773,316,31,0,16825
1/14/2017,16,10491,1362,5039,412,21,1,17326
1/14/2017,17,10506,1090,5329,451,2,2,17380
1/14/2017,18,10557,1259,5397,467,0,4,17684
1/14/2017,19,10562,1345,5449,578,0,1,17935
1/14/2017,20,10563,1219,5421,683,0,0,17886
1/14/2017,21,10566,1269,4940,779,0,0,17554
1/14/2017,22,10560,1074,4519,876,0,0,17029
1/14/2017,23,10552,422,4142,1013,0,0,16129
1/14/2017,24,10559,238,3730,1094,0,0,15621
1/15/2017,1,10555,232,3511,1073,0,0,15371
1/15/2017,2,10550,241,3532,1036,0,0,15359
1/15/2017,3,10553,355,3707,783,0,0,15398
1/15/2017,4,10557,539,3679,568,0,0,15343
1/15/2017,5,10558,638,3606,438,0,0,15240
1/15/2017,6,10540,659,3401,331,0,0,14931
1/15/2017,7,10492,644,3732,328,0,0,15196
1/15/2017,8,10490,651,4432,268,0,0,15841
1/15/2017,9,10492,684,4829,206,34,0,16245
1/15/2017,10,10499,675,4652,160,115,0,16101
1/15/2017,11,10589,722,4296,133,169,0,15909
1/15/2017,12,10657,791,4116,144,133,0,15841
1/15/2017,13,10707,513,4076,196,138,0,15630
1/15/2017,14,10722,456,3986,319,152,0,15635
1/15/2017,15,10675,627,3888,449,122,0,15761
1/15/2017,16,10728,1108,4263,427,90,0,16616
1/15/2017,17,10722,1294,4839,363,21,0,17239
1/15/2017,18,10723,1549,5509,480,0,1,18262
1/15/2017,19,10735,1575,5557,623,0,0,18490
1/15/2017,20,10738,1292,5302,774,0,0,18106
1/15/2017,21,10747,1243,5152,916,0,0,18058
1/15/2017,22,10736,1078,4886,1074,0,0,17774
1/15/2017,23,10747,710,3992,1089,0,0,16538
1/15/2017,24,10757,482,3601,842,0,0,15682
1/16/2017,1,10781,263,3356,829,0,0,15229
1/16/2017,2,10792,243,3544,925,0,10,15514
1/16/2017,3,10796,250,3816,815,0,11,15688
1/16/2017,4,10791,344,3358,833,0,11,15337
1/16/2017,5,10788,537,3530,865,0,11,15731
1/16/2017,6,10801,649,3465,795,0,15,15725
1/16/2017,7,10811,678,4235,810,0,37,16571
1/16/2017,8,10819,1065,4987,905,1,73,17850
1/16/2017,9,10818,1220,5095,892,17,138,18180
1/16/2017,10,10819,1113,4742,865,70,192,17801
1/16/2017,11,10822,1016,4382,703,135,179,17237
1/16/2017,12,10818,946,4684,550,176,179,17353
1/16/2017,13,10819,730,4724,483,148,197,17101
1/16/2017,14,10822,869,4939,406,73,140,17249
1/16/2017,15,10822,1150,4636,385,41,136,17170
1/16/2017,16,10816,1303,4814,325,25,134,17417
1/16/2017,17,10819,1538,4903,317,5,127,17709
1/16/2017,18,10815,1545,5839,399,0,126,18724
1/16/2017,19,10813,1502,6008,373,0,130,18826
1/16/2017,20,10811,1447,6022,415,0,127,18822
1/16/2017,21,10809,1367,5453,430,0,117,18176
1/16/2017,22,10803,1286,4917,533,0,80,17619
1/16/2017,23,10800,978,4053,686,0,42,16559
1/16/2017,24,10804,502,3585,727,0,16,15634
1/17/2017,1,10808,408,3366,721,0,15,15318
1/17/2017,2,10804,407,3380,930,0,13,15534
1/17/2017,3,10801,408,3206,1174,0,13,15602
1/17/2017,4,10802,426,3107,1110,0,14,15459
1/17/2017,5,10801,447,3058,1322,0,16,15644
1/17/2017,6,10800,456,3125,1685,0,21,16087
1/17/2017,7,10807,465,3382,1850,0,41,16545
1/17/2017,8,10806,474,3891,2376,0,76,17623
1/17/2017,9,10805,478,4663,2399,12,106,18463
1/17/2017,10,10799,558,5023,2149,33,195,18757
1/17/2017,11,10800,582,5017,2175,15,200,18789
1/17/2017,12,10794,580,5048,2062,18,192,18694
1/17/2017,13,10780,708,4841,1864,16,188,18397
1/17/2017,14,10780,765,4607,1782,19,150,18103
1/17/2017,15,10779,960,4410,1645,18,94,17906
1/17/2017,16,10782,1101,4735,1407,9,145,18179
1/17/2017,17,10770,1107,5065,1431,1,187,18561
1/17/2017,18,10773,1253,5523,1473,0,186,19208
1/17/2017,19,10778,1260,5351,1534,0,138,19061
1/17/2017,20,10772,1256,5508,1441,0,80,19057
1/17/2017,21,10768,1008,5560,1191,0,95,18622
1/17/2017,22,10765,707,4690,1282,0,63,17507
1/17/2017,23,10764,484,3816,1338,0,29,16431
1/17/2017,24,10767,461,3483,1261,0,15,15987
1/18/2017,1,10771,461,2671,1163,0,14,15080
1/18/2017,2,10780,419,2978,1176,0,13,15366
1/18/2017,3,10787,411,3119,1315,0,14,15646
1/18/2017,4,10784,421,3317,1254,0,15,15791
1/18/2017,5,10785,508,3379,1164,0,20,15856
1/18/2017,6,10785,663,3507,1070,0,22,16047
1/18/2017,7,10789,824,3930,1009,0,24,16576
1/18/2017,8,10793,838,4598,972,0,26,17227
1/18/2017,9,10784,851,5164,947,3,26,17775
1/18/2017,10,10785,837,5078,1025,16,27,17768
1/18/2017,11,10788,847,4968,903,23,27,17556
1/18/2017,12,10793,851,4844,921,34,26,17469
1/18/2017,13,10798,512,4420,984,32,26,16772
1/18/2017,14,10656,416,4542,1089,23,26,16752
1/18/2017,15,10732,518,4574,945,18,27,16814
1/18/2017,16,10784,798,4917,701,11,44,17255
1/18/2017,17,10788,1057,5035,608,2,82,17572
1/18/2017,18,10783,944,5237,913,0,148,18025
1/18/2017,19,10789,834,4991,1375,0,114,18103
1/18/2017,20,10790,819,4800,1579,0,89,18077
1/18/2017,21,10788,823,4727,1814,0,126,18278
1/18/2017,22,10779,818,4179,2018,0,114,17908
1/18/2017,23,10775,507,3478,1929,0,77,16766
1/18/2017,24,10778,408,3347,1777,0,29,16339
1/19/2017,1,10779,415,3047,1797,0,17,16055
1/19/2017,2,10781,475,3019,1577,0,13,15865
1/19/2017,3,10779,545,3012,1267,0,13,15616
1/19/2017,4,10774,851,2959,969,0,13,15566
1/19/2017,5,10783,1066,3003,876,0,14,15742
1/19/2017,6,10783,1200,3274,906,0,21,16184
1/19/2017,7,10793,1211,4141,756,0,29,16930
1/19/2017,8,10798,1231,5036,657,0,37,17759
1/19/2017,9,10794,1168,5207,487,5,36,17697
1/19/2017,10,10795,1326,5132,338,14,36,17641
1/19/2017,11,10792,1436,5090,232,28,39,17617
1/19/2017,12,10782,936,5041,156,35,37,16987
1/19/2017,13,10799,820,4907,188,30,35,16779
1/19/2017,14,11001,690,4875,190,34,37,16827
1/19/2017,15,11113,826,4790,306,25,60,17120
1/19/2017,16,11213,829,4748,401,10,96,17297
1/19/2017,17,11193,835,5422,357,1,144,17952
1/19/2017,18,11326,1103,5892,273,0,129,18723
1/19/2017,19,11373,952,5729,183,0,166,18403
1/19/2017,20,11373,837,5544,90,0,198,18042
1/19/2017,21,11370,858,5353,78,0,179,17838
1/19/2017,22,11375,505,4859,93,0,148,16980
1/19/2017,23,11370,410,3997,210,0,85,16072
1/19/2017,24,11376,402,3593,192,0,31,15594
1/20/2017,1,11368,400,3490,219,0,15,15492
1/20/2017,2,11358,401,3683,197,0,17,15656
1/20/2017,3,11361,400,3824,281,0,13,15879
1/20/2017,4,11378,399,3263,514,0,13,15567
1/20/2017,5,11375,401,3104,752,0,14,15646
1/20/2017,6,11402,403,3132,629,0,19,15585
1/20/2017,7,11469,499,3649,925,0,41,16583
1/20/2017,8,11471,675,4179,1316,0,80,17721
1/20/2017,9,11472,823,4506,1481,3,82,18367
1/20/2017,10,11473,820,4792,1381,12,123,18601
1/20/2017,11,11440,817,4584,1240,21,173,18275
1/20/2017,12,11410,850,4865,1129,30,184,18468
1/20/2017,13,11473,875,4964,876,38,194,18420
1/20/2017,14,11474,890,5044,626,29,200,18263
1/20/2017,15,11469,947,5020,475,22,189,18122
1/20/2017,16,11480,965,4874,503,13,161,17996
1/20/2017,17,11496,1007,5067,475,3,112,18160
1/20/2017,18,11543,1033,5635,442,0,149,18802
1/20/2017,19,11549,709,5578,518,0,151,18505
1/20/2017,20,11547,608,5440,661,0,158,18414
1/20/2017,21,11542,476,5358,664,0,195,18235
1/20/2017,22,11545,448,5104,628,0,167,17892
1/20/2017,23,11541,412,4204,746,0,89,16992
1/20/2017,24,11547,259,3708,806,0,33,16353
1/21/2017,1,11549,242,3489,585,0,2,15867
1/21/2017,2,11565,242,3591,520,0,0,15918
1/21/2017,3,11574,243,3310,455,0,0,15582
1/21/2017,4,11565,243,3084,350,0,0,15242
1/21/2017,5,11560,241,2974,329,0,0,15104
1/21/2017,6,11559,241,3108,235,0,0,15143
1/21/2017,7,11560,242,3509,659,0,0,15970
1/21/2017,8,11567,242,3811,761,1,0,16382
1/21/2017,9,11562,242,4633,898,10,1,17346
1/21/2017,10,11562,243,4753,994,27,1,17580
1/21/2017,11,11566,243,4360,992,33,1,17195
1/21/2017,12,11564,242,4525,849,52,1,17233
1/21/2017,13,11578,242,4715,682,82,1,17300
1/21/2017,14,11576,242,4771,627,79,1,17296
1/21/2017,15,11571,328,5302,510,37,1,17749
1/21/2017,16,11542,527,5171,551,31,1,17823
1/21/2017,17,11568,828,4608,759,5,1,17769
1/21/2017,18,11574,842,4780,1005,0,1,18202
1/21/2017,19,11569,841,5062,1224,1,1,18698
1/21/2017,20,11573,836,4682,1422,0,1,18514
1/21/2017,21,11567,712,4399,1524,0,1,18203
1/21/2017,22,11563,653,4131,1446,0,1,17794
1/21/2017,23,11560,334,3657,1684,0,1,17236
1/21/2017,24,11563,241,3397,1254,0,1,16456
1/22/2017,1,11560,242,3080,1152,0,1,16035
1/22/2017,2,11566,241,3047,873,0,1,15728
1/22/2017,3,11566,241,2998,807,0,1,15613
1/22/2017,4,11566,241,2900,994,0,1,15702
1/22/2017,5,11567,241,2951,988,0,1,15748
1/22/2017,6,11566,241,3066,682,0,1,15556
1/22/2017,7,11565,240,3549,460,0,1,15815
1/22/2017,8,11567,240,3805,464,0,1,16077
1/22/2017,9,11561,240,4518,549,9,1,16878
1/22/2017,10,11568,239,4853,572,37,1,17270
1/22/2017,11,11569,239,5241,620,43,1,17713
1/22/2017,12,11567,241,5122,729,39,1,17699
1/22/2017,13,11566,251,5112,809,57,1,17796
